,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,COUNTRYW,YSTARTWK,MSTARTWK,FTPT,TEMP,TEMPDUR,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,HWWISH,LOOKOJ,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,STAPROPR,SEEKWORK,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,STARTIME,LEAVCLAS,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS,HATVOC,EDUCVOC,nace2j1d_g,nacepr1d_g
18328,0.0311082636,_A,2013,6,7,LV,,1,9,3,2,2,2013,1,2,65,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2007.0,99.0,5,4,6.0,3.0,1,0,1,1,0,1,0,0,0,0,1,0,0,9.0,1,2.0,9,1.0,160.0,2,999.0,500.0,3.0,1.0,M,999,8.0,9,9,G,,9,9,9,G
18340,0.0674268225,_A,2013,3,4,LV,0.0,1,9,1,2,1,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,000-OWN COUNTRY,2011,12,2.0,1.0,9.0,20.0,20.0,0.0,0.0,97,1.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9,9,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,1,900.0,999.0,9.0,0.0,M,13,,B,9,9,03,9,9,9,9
18368,0.0187546108,_A,2013,32,33,LV,3.0,1,9,1,2,8,2013,1,1,65,NO ANSWER,,NO ANSWER,1.0,99,,9,000-OWN COUNTRY,2012,8,1.0,9.0,9.0,40.0,40.0,99.0,99.0,97,0.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9,9,2.0,3.0,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,9,2.0,9,2.0,999.0,1,900.0,999.0,9.0,0.0,M,12,,H,9,9,02,9,9,9,9
18372,0.0394125915,_A,2013,3,4,LV,0.0,1,9,3,2,1,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,2.0,3.0,0,0,1,1,1,0,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,3.0,0.0,M,999,,9,9,9,03,9,9,9,9
18374,0.0208392185,_A,2013,31,32,LV,0.0,1,9,1,2,8,2013,1,2,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,6.0,5,4,3.0,1.0,1,0,0,1,0,1,0,0,0,0,1,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,800.0,1.0,0.0,M,999,2.0,9,9,H,,9,9,9,H
18387,0.0259081538,_A,2013,2,4,LV,3.0,1,9,2,2,1,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2010.0,99.0,5,4,6.0,3.0,1,0,1,1,1,1,0,0,0,1,1,1,0,9.0,1,2.0,9,2.0,999.0,2,999.0,600.0,3.0,0.0,M,999,7.0,9,9,A,03,9,9,9,A
18396,0.0442201169,_A,2013,29,31,LV,3.0,1,9,3,2,7,2013,1,2,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,5.0,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,9.0,1,3.0,3,2.0,999.0,2,999.0,999.0,1.0,1.0,,999,,9,9,9,05,9,9,9,9
18408,0.0733165253,_A,2013,18,20,LV,,1,9,2,2,5,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,8.0,5,4,3.0,2.0,1,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,1.0,90.0,2,999.0,200.0,2.0,1.0,H,999,4.0,9,9,Q,,9,9,9,H
18443,0.057357491,_A,2013,39,41,LV,3.0,1,9,1,2,9,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,9.0,5,4,6.0,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,9.0,1,1.0,3,2.0,999.0,2,999.0,500.0,2.0,1.0,L,999,5.0,9,9,Q,03,9,9,9,H
18460,0.0297709789,_A,2013,48,51,LV,0.0,1,9,1,2,11,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,9.0,5,4,3.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,500.0,1.0,0.0,M,999,2.0,9,9,H,02,9,9,9,H
18462,0.0349880278,_A,2013,52,2,LV,3.0,1,9,2,2,12,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2009.0,99.0,5,4,2.0,3.0,0,1,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,700.0,3.0,0.0,M,999,8.0,9,9,C,04,9,9,9,B
18475,0.0283005061,_A,2013,37,38,LV,0.0,1,9,2,2,9,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2009.0,99.0,5,4,2.0,3.0,1,0,0,1,0,1,0,0,0,0,1,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,500.0,3.0,0.0,M,999,8.0,9,9,G,03,9,9,9,G
18486,0.1967023507,_A,2013,46,47,LV,0.0,1,9,2,2,11,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,8.0,5,4,2.0,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,400.0,1.0,0.0,M,999,3.0,9,9,G,02,9,9,9,G
18510,0.0372188471,_A,2013,29,30,LV,0.0,1,9,3,2,7,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,3.0,5,4,2.0,1.0,1,0,0,1,0,1,0,0,0,1,1,1,0,9.0,1,2.0,9,2.0,999.0,2,999.0,300.0,1.0,0.0,H,999,3.0,9,9,M,04,9,9,9,H
18519,0.0332497611,_A,2013,25,26,LV,3.0,1,9,1,2,6,2013,1,1,65,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,9,0.0,9,000-OWN COUNTRY,2009,99,1.0,9.0,9.0,40.0,0.0,99.0,99.0,99,0.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9,9,2.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.0,9,2.0,9,2.0,999.0,1,600.0,999.0,9.0,0.0,M,48,,A,9,9,,9,9,9,9
18520,0.0467106505,_A,2013,19,22,LV,0.0,1,9,4,2,5,2013,1,2,65,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,,99.0,9,4,1.0,3.0,0,0,1,1,0,1,0,0,0,1,0,0,0,9.0,2,2.0,9,2.0,999.0,3,999.0,999.0,9.0,0.0,H,999,,9,9,9,02,9,9,9,9
18522,0.1996788799,_A,2013,5,7,LV,0.0,1,9,1,2,1,2013,1,1,32,NO ANSWER,,NO ANSWER,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,1.0,5,4,2.0,3.0,1,0,1,1,1,1,0,0,0,1,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,500.0,3.0,0.0,L,999,5.0,9,9,Q,04,9,9,9,H
18550,0.0269562875,_A,2013,11,12,LV,0.0,1,9,1,2,3,2013,1,1,65,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2009.0,99.0,5,4,2.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,900.0,2.0,0.0,M,999,8.0,9,9,G,01,9,9,9,G
18557,0.0193954089,_A,2013,27,31,LV,0.0,1,9,1,2,7,2013,1,2,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,6.0,3.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,3.0,0.0,H,999,,9,9,9,,9,9,9,9
18578,0.0589105612,_A,2013,42,44,LV,3.0,1,9,1,2,10,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,5.0,9,000-OWN COUNTRY,2010,99,1.0,1.0,9.0,40.0,40.0,0.0,0.0,97,0.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9,9,2.0,2.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,9,2.0,9,2.0,999.0,1,800.0,999.0,9.0,0.0,M,36,,H,9,9,04,9,9,9,9
18585,0.0274691816,_A,2013,32,33,LV,,1,9,4,2,8,2013,1,1,65,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2000.0,99.0,9,4,3.0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,3.0,0.0,M,999,8.0,9,9,9,02,9,9,9,9
18588,0.0291861594,_A,2013,1,2,LV,0.0,1,9,1,2,1,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,11.0,5,4,2.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,900.0,1.0,0.0,M,999,2.0,9,9,F,03,9,9,9,F
18592,0.0471516549,_A,2013,46,47,LV,0.0,1,9,3,2,11,2013,1,2,65,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,9.0,0,4,2.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,100.0,2.0,0.0,M,999,5.0,9,9,G,,9,9,9,G
18597,0.0516542009,_A,2013,12,13,LV,3.0,1,9,2,2,3,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,12.0,5,4,2.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,100.0,1.0,0.0,M,999,3.0,9,9,O,02,9,9,9,H
18616,0.0694534576,_A,2013,24,25,LV,0.0,1,9,4,2,6,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,2.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,3.0,0.0,M,999,,9,9,9,01,9,9,9,9
18635,0.0348491642,_A,2013,43,45,LV,0.0,1,9,1,2,10,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,5.0,9,000-OWN COUNTRY,2012,8,1.0,1.0,9.0,40.0,40.0,0.0,0.0,97,0.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9,9,2.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,9.0,9,2.0,9,2.0,999.0,1,900.0,999.0,9.0,0.0,M,14,,H,9,9,03,9,9,9,9
18696,0.0450156841,_A,2013,36,38,LV,0.0,1,9,1,2,9,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,5.0,9,000-OWN COUNTRY,2010,99,2.0,1.0,9.0,30.0,30.0,0.0,0.0,97,1.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9,9,2.0,3.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,1.0,5,2.0,999.0,1,500.0,999.0,9.0,1.0,H,36,,H,9,9,04,9,9,9,9
18750,0.0167810505,_A,2013,24,26,LV,3.0,1,9,1,2,6,2013,1,1,65,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,1998.0,99.0,9,4,2.0,3.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,3.0,0.0,,999,8.0,9,9,9,02,9,9,9,9
18789,0.0320673884,_A,2013,51,52,LV,3.0,1,9,1,2,12,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,7.0,5,4,2.0,1.0,0,0,1,1,0,1,0,0,0,1,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,900.0,1.0,0.0,L,999,3.0,9,9,F,02,9,9,9,F
18850,0.0622160589,_A,2013,10,11,LV,3.0,1,9,2,2,3,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2009.0,99.0,5,4,6.0,3.0,1,0,1,1,0,0,0,0,0,0,1,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,500.0,3.0,0.0,M,999,8.0,9,9,G,04,9,9,9,G
18856,0.0692233475,_A,2013,37,39,LV,3.0,1,9,2,2,9,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,2.0,3.0,1,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,3.0,0.0,L,999,,9,9,9,,9,9,9,9
18857,0.0645561526,_A,2013,43,44,LV,0.0,1,9,1,2,10,2013,1,2,47,NO ANSWER,,NO ANSWER,1.0,99,5.0,9,000-OWN COUNTRY,2013,4,2.0,1.0,9.0,35.0,35.0,0.0,0.0,97,1.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9,9,2.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,1,700.0,999.0,9.0,0.0,M,6,,B,9,9,02,9,9,9,9
18870,0.0191135295,_A,2013,36,38,LV,3.0,1,9,2,2,9,2013,1,2,65,NO ANSWER,,NO ANSWER,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,1.0,5,4,6.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.0,2,2.0,9,2.0,999.0,3,999.0,900.0,9.0,0.0,M,999,4.0,9,9,C,02,9,9,9,B
18886,0.0261676215,_A,2013,52,1,LV,0.0,1,9,2,2,12,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2010.0,99.0,5,4,6.0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,900.0,3.0,0.0,L,999,8.0,9,9,F,01,9,9,9,F
18888,0.0415942597,_A,2013,18,19,LV,0.0,1,9,2,2,5,2013,1,2,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,000-OWN COUNTRY,2013,3,1.0,2.0,3.0,40.0,40.0,0.0,0.0,97,0.0,40.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,9,9,2.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.0,9,2.0,9,2.0,999.0,1,900.0,999.0,9.0,0.0,L,2,,,9,9,02,9,9,9,9
18893,0.065801861,_A,2013,8,9,LV,3.0,1,9,4,2,2,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2010.0,99.0,5,4,2.0,3.0,0,0,0,1,1,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,200.0,3.0,0.0,H,999,7.0,9,9,P,,9,9,9,H
18894,0.0524363896,_A,2013,3,4,LV,0.0,1,9,3,2,1,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,5.0,5,4,2.0,2.0,1,1,1,1,1,1,0,0,0,1,1,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,900.0,2.0,0.0,M,999,4.0,9,9,N,03,9,9,9,H
18897,0.2762081358,_A,2013,15,16,LV,0.0,1,9,3,2,4,2013,1,2,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,1.0,5,4,3.0,1.0,1,0,1,1,0,1,1,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,,200.0,1.0,0.0,,999,3.0,9,9,M,03,9,9,9,H
18958,0.1141638248,_A,2013,2,3,LV,3.0,1,9,3,2,1,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,8.0,5,4,2.0,1.0,1,0,1,1,1,1,0,0,0,0,1,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,500.0,1.0,0.0,M,999,3.0,9,9,P,01,9,9,9,H
18970,0.0387607063,_A,2013,8,9,LV,0.0,1,9,1,2,2,2013,1,2,65,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,1.0,1.0,1,1,1,1,0,1,0,0,0,1,0,1,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,1.0,0.0,M,999,,9,9,9,02,9,9,9,9
18971,0.0480142977,_A,2013,44,45,LV,0.0,1,9,3,2,10,2013,1,1,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,9.0,5,4,2.0,1.0,1,0,1,1,1,1,0,0,0,0,1,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,400.0,1.0,0.0,M,999,2.0,9,9,G,04,9,9,9,G
18981,0.0611388129,_A,2013,36,38,LV,,1,9,4,2,9,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,1998.0,99.0,9,4,6.0,3.0,1,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,3.0,0.0,L,999,8.0,9,9,9,02,9,9,9,9
18988,0.1215517026,_A,2013,50,51,LV,0.0,1,9,1,2,12,2013,1,2,65,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2009.0,99.0,5,4,6.0,3.0,1,0,1,1,1,1,1,0,0,1,0,1,0,9.0,1,2.0,9,2.0,999.0,2,999.0,300.0,3.0,0.0,M,999,8.0,9,9,G,,9,9,9,G
18992,0.0246356274,_A,2013,11,12,LV,3.0,1,9,3,2,3,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2010.0,99.0,5,4,2.0,3.0,1,0,1,1,0,1,0,0,0,1,1,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,700.0,3.0,0.0,M,999,7.0,9,9,F,6+,9,9,9,F
19003,0.0640279869,_A,2013,9,11,LV,3.0,1,9,3,2,2,2013,1,1,47,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2012.0,11.0,5,4,3.0,2.0,1,0,1,1,0,0,0,0,0,0,1,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,600.0,1.0,0.0,M,999,3.0,9,9,A,04,9,9,9,A
19034,0.0854922155,_A,2013,26,27,LV,3.0,1,9,3,2,6,2013,1,2,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,2.0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,1.0,0.0,M,999,,9,9,9,,9,9,9,9
19041,0.0412156226,_A,2013,48,50,LV,3.0,1,9,1,2,11,2013,1,1,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,9,4,1.0,1.0,0,0,1,0,1,1,0,1,1,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,999.0,1.0,0.0,M,999,,9,9,9,04,9,9,9,9
19043,0.1626035294,_A,2013,44,45,LV,0.0,1,9,2,2,10,2013,1,2,32,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2010.0,99.0,5,4,2.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,1.0,40.0,2,999.0,300.0,3.0,1.0,H,999,7.0,9,9,Q,03,9,9,9,H
19059,0.0228570316,_A,2013,13,14,LV,0.0,1,9,3,2,3,2013,1,2,47,NO ANSWER,,NO ANSWER,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2010.0,99.0,5,4,2.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,300.0,2.0,0.0,M,999,7.0,9,9,P,02,9,9,9,H
19067,0.0578339991,_A,2013,45,47,LV,3.0,1,9,3,2,11,2013,1,2,20,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2013.0,5.0,5,4,3.0,2.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2.0,9,2.0,999.0,2,999.0,400.0,2.0,0.0,L,999,4.0,9,9,G,02,9,9,9,G
19070,0.0325093678,_A,2013,25,26,LV,,1,9,1,2,6,2013,1,2,65,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99,9.0,99.0,9.0,9.0,9.0,99.0,1.0,2008.0,99.0,5,4,6.0,3.0,1,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2.0,9,1.0,20.0,2,999.0,900.0,3.0,1.0,,999,8.0,9,9,O,01,9,9,9,H
