,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS
46586,0.2828,Q4,2013,41,41,NL,4.0,1,9,2,2,10,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,13.0,NL,2013.0,5.0,,2,,2.0,,,0.0,,1.0,2.0,2.0,3.0,10,,0.0,0.0,99.0,1.0,4,36.0,3.0,1.0,2,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2010.0,1.0,400.0,999.0,9.0,0,M,0.0,9.0,9.0,5.0,,2.0,G,9,9,
46587,0.19796,Q3,2013,27,27,NL,4.0,1,9,2,2,7,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,7,5.0,1,2.0,13.0,NL,1992.0,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,1.0,3.0,36,0.0,0.0,0.0,99.0,0.0,9,32.0,3.0,1.0,1,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,1988.0,1.0,200.0,999.0,9.0,0,H,0.0,9.0,9.0,252.0,,10.0,H,9,9,1.0
46620,0.12322,Q4,2013,41,41,NL,4.0,1,9,2,2,10,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2.0,14.0,NL,2013.0,8.0,1.0,2,5.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,10,6.0,0.0,0.0,4.0,1.0,2,30.0,3.0,1.0,4,2,3,0.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,9.0,2,3.0,9.0,9,2,2,9.0,2,999.0,9.0,9.0,1999.0,1.0,500.0,999.0,9.0,0,L,0.0,9.0,9.0,2.0,,4.0,G,,9,
46632,0.30257,Q1,2013,2,2,NL,4.0,1,9,2,2,1,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2.0,12.0,NL,2010.0,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,2.0,3.0,40,24.0,0.0,0.0,12.0,0.0,9,36.0,3.0,1.0,5,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,1981.0,1.0,700.0,999.0,9.0,0,M,0.0,9.0,9.0,36.0,,7.0,B,9,9,
46643,0.27115,Q2,2013,19,19,NL,4.0,1,9,2,2,5,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,14.0,NL,2007.0,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,36,36.0,0.0,0.0,97.0,0.0,9,36.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,3.0,0,0,1,1,1,0,1,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2001.0,1.0,300.0,999.0,9.0,0,H,0.0,9.0,9.0,72.0,,8.0,,9,9,2.0
46650,0.0713,Q2,2013,20,20,NL,3.0,1,9,2,2,5,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,5.0,,9,4,9.0,5.0,1.0,0,0,1,1,0,0,0,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,1998.0,2.0,999.0,999.0,1.0,0,H,0.0,9.0,9.0,999.0,5.0,99.0,9,9,9,
46666,0.04963,Q1,2013,7,7,NL,3.0,1,9,2,2,2,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,,NL,1999.0,99.0,9.0,2,,1.0,9.0,9.0,0.0,3.0,2.0,3.0,2.0,2.0,11,22.0,0.0,0.0,1.0,1.0,4,40.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,9999.0,1.0,900.0,999.0,9.0,0,,0.0,9.0,9.0,168.0,,2.0,H,9,9,4.0
46680,0.09288,Q4,2013,49,49,NL,4.0,1,9,2,2,12,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2013.0,7.0,0.0,3,4,9.0,2.0,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,9.0,1,9.0,1.0,9,2,2,9.0,2,999.0,9.0,9.0,1980.0,2.0,999.0,700.0,1.0,0,L,0.0,9.0,9.0,999.0,3.0,99.0,9,9,,
46687,0.02051,Q4,2013,42,42,NL,4.0,1,9,2,2,10,2013,1,2.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,,99.0,99.0,9,4,9.0,5.0,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9,4,1,5.0,2,999.0,9.0,9.0,2013.0,2.0,999.0,999.0,2.0,1,M,0.0,,,999.0,,99.0,9,9,9,3.0
46731,0.30248,Q1,2013,4,4,NL,3.0,1,9,2,2,1,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,8.0,1.0,3,4,9.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,1,9.0,1.0,9,4,2,9.0,2,999.0,9.0,9.0,2011.0,2.0,999.0,400.0,1.0,0,M,12.0,9.0,9.0,999.0,3.0,99.0,9,9,H,3.0
46734,0.21239,Q3,2013,36,36,NL,4.0,1,9,2,2,9,2013,1,1.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,9,5.0,4,1.0,13.0,NL,2012.0,6.0,9.0,2,,2.0,,,1.0,3.0,1.0,3.0,1.0,1.0,2,0.0,0.0,0.0,99.0,1.0,4,40.0,3.0,1.0,2,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,3.0,1,1,1,1,0,0,1,0,0,0,1,0,0,9.0,1,9.0,9.0,9,2,2,9.0,2,999.0,9.0,9.0,2002.0,1.0,900.0,999.0,9.0,0,L,0.0,9.0,9.0,15.0,,2.0,H,9,9,2.0
46739,0.0429,Q2,2013,24,24,NL,4.0,1,9,2,2,6,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2013.0,3.0,,3,4,9.0,2.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,1990.0,2.0,999.0,,1.0,0,M,0.0,9.0,9.0,999.0,3.0,99.0,9,9,G,4.0
46775,0.23825,Q3,2013,31,31,NL,4.0,1,9,2,2,8,2013,1,1.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2008.0,99.0,5.0,9,4,9.0,5.0,,0,1,1,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,,9,4,1,5.0,2,999.0,9.0,9.0,2005.0,2.0,999.0,999.0,3.0,1,M,0.0,,,999.0,8.0,99.0,9,9,9,3.0
46802,0.05437,Q3,2013,27,27,NL,4.0,1,9,2,2,7,2013,1,1.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,7.0,0.0,9,4,9.0,2.0,3.0,1,1,0,1,0,0,0,0,0,0,1,0,0,9.0,1,9.0,1.0,9,2,2,9.0,2,999.0,9.0,9.0,,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999.0,5.0,99.0,9,9,9,2.0
46834,0.15612,Q2,2013,21,21,NL,4.0,1,9,2,2,5,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2.0,13.0,NL,2012.0,7.0,,2,,2.0,4.0,,0.0,3.0,1.0,3.0,1.0,1.0,29,29.0,0.0,0.0,97.0,0.0,9,33.0,3.0,1.0,2,2,3,4.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,0,1,1,0,0,1,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2008.0,1.0,300.0,999.0,9.0,0,H,0.0,9.0,9.0,10.0,,6.0,H,H,9,1.0
46852,0.36489,Q3,2013,32,32,NL,4.0,1,9,2,2,8,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,12.0,0.0,3,4,9.0,2.0,2.0,0,0,1,1,1,1,0,0,0,0,1,0,0,9.0,1,9.0,1.0,9,2,2,9.0,2,999.0,9.0,9.0,2001.0,2.0,999.0,500.0,2.0,0,L,0.0,9.0,9.0,999.0,4.0,99.0,9,9,G,
46884,0.19568,Q3,2013,33,33,NL,4.0,1,9,2,2,8,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2011.0,12.0,9.0,9,4,9.0,2.0,3.0,0,1,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,1993.0,2.0,999.0,999.0,3.0,0,H,0.0,9.0,9.0,999.0,6.0,99.0,9,9,9,2.0
46889,0.1071,Q3,2013,33,33,NL,4.0,1,9,2,2,8,2013,1,1.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2013.0,4.0,,3,4,9.0,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,,2.0,999.0,,1.0,0,M,0.0,9.0,9.0,999.0,3.0,99.0,9,9,F,2.0
46894,0.07135,Q3,2013,28,28,NL,4.0,1,9,2,2,7,2013,1,1.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2013.0,3.0,0.0,3,4,9.0,2.0,1.0,1,0,1,1,0,1,0,0,0,0,1,0,0,9.0,2,6.0,1.0,9,2,2,9.0,2,999.0,9.0,9.0,1969.0,3.0,999.0,400.0,9.0,0,L,0.0,9.0,9.0,999.0,3.0,99.0,9,9,B,2.0
46927,0.2719,Q1,2013,2,2,NL,4.0,1,9,2,2,1,2013,1,2.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,5.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9,4,1,2.0,2,999.0,9.0,9.0,2013.0,2.0,999.0,999.0,1.0,1,L,0.0,,,999.0,,99.0,9,9,9,4.0
46928,0.13987,Q1,2013,1,1,NL,3.0,1,9,2,2,1,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,7,5.0,1,1.0,13.0,NL,2005.0,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,1.0,3.0,2.0,2.0,40,0.0,0.0,0.0,99.0,0.0,9,32.0,1.0,1.0,5,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,2.0,0,0,0,0,0,1,1,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2002.0,1.0,100.0,999.0,9.0,0,H,0.0,9.0,9.0,96.0,,10.0,H,9,9,
46933,0.02187,Q2,2013,22,22,NL,4.0,1,9,2,2,5,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2006.0,99.0,4.0,9,4,9.0,5.0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999.0,8.0,99.0,9,9,9,1.0
46947,0.12929,Q2,2013,24,24,NL,4.0,1,9,2,2,6,2013,1,2.0,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2011.0,4.0,0.0,9,4,9.0,5.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,1996.0,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999.0,7.0,99.0,9,9,9,
46951,0.03624,Q4,2013,41,41,NL,3.0,1,9,2,2,10,2013,1,2.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2011.0,7.0,0.0,9,4,9.0,5.0,3.0,0,0,1,1,0,1,0,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,1970.0,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999.0,7.0,99.0,9,9,9,
46967,0.0728,Q4,2013,43,43,NL,4.0,1,9,2,2,10,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,1,5.0,1,2.0,12.0,NL,2012.0,9.0,9.0,2,,2.0,,,1.0,3.0,3.0,3.0,3.0,3.0,5,0.0,0.0,0.0,99.0,1.0,4,20.0,3.0,1.0,2,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,3.0,1,1,1,1,1,1,1,0,0,0,1,0,0,9.0,1,9.0,9.0,9,2,2,9.0,2,999.0,9.0,9.0,1988.0,1.0,500.0,999.0,9.0,0,M,0.0,9.0,9.0,13.0,,1.0,H,9,9,4.0
46971,0.16857,Q2,2013,23,23,NL,4.0,1,9,2,2,6,2013,1,1.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,7,5.0,1,2.0,13.0,NL,2010.0,99.0,9.0,2,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,32,0.0,0.0,0.0,99.0,1.0,2,40.0,3.0,1.0,4,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,2,3.0,9.0,9,4,1,5.0,2,999.0,9.0,9.0,,1.0,300.0,999.0,9.0,1,H,0.0,,,36.0,,3.0,H,9,9,2.0
47020,0.01803,Q3,2013,32,32,NL,3.0,1,9,2,2,8,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,5.0,3.0,1,1,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,1,20.0,1.0,5.0,2010.0,2.0,999.0,999.0,3.0,1,M,0.0,,,999.0,,99.0,9,9,9,3.0
47035,0.05491,Q4,2013,46,46,NL,4.0,1,9,2,2,11,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,2.0,1.0,9,4,9.0,2.0,3.0,0,0,1,1,1,1,0,0,0,0,1,0,0,9.0,1,9.0,1.0,9,2,2,9.0,2,999.0,9.0,9.0,1989.0,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999.0,6.0,99.0,9,9,9,1.0
47039,0.09604,Q4,2013,51,51,NL,4.0,1,9,2,2,12,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,,99.0,99.0,9,4,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,2007.0,2.0,999.0,999.0,1.0,0,L,12.0,9.0,9.0,999.0,,99.0,9,9,9,3.0
47042,0.0484,Q4,2013,43,43,NL,4.0,1,9,2,2,10,2013,1,1.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,1.0,13.0,NL,1978.0,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,1.0,2.0,2.0,2.0,38,44.0,0.0,14.0,2.0,0.0,9,20.0,3.0,1.0,5,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,1978.0,1.0,100.0,999.0,9.0,0,H,0.0,9.0,9.0,420.0,,10.0,H,9,9,2.0
47057,0.16393,Q2,2013,26,26,NL,4.0,1,9,2,2,6,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2.0,13.0,NL,2008.0,99.0,9.0,2,3.0,2.0,2.0,4.0,0.0,3.0,2.0,3.0,3.0,3.0,21,25.0,0.0,0.0,2.0,1.0,2,32.0,3.0,1.0,1,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,2,3.0,9.0,4,4,2,9.0,2,999.0,9.0,9.0,2010.0,1.0,200.0,999.0,9.0,0,H,0.0,9.0,9.0,60.0,,2.0,H,9,9,4.0
47058,0.13667,Q3,2013,34,34,NL,4.0,1,9,2,2,8,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,14.0,NL,2005.0,99.0,9.0,2,3.0,1.0,9.0,9.0,0.0,3.0,2.0,3.0,3.0,3.0,32,32.0,0.0,2.0,97.0,0.0,9,32.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,2.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,4,4,2,9.0,2,999.0,9.0,9.0,2004.0,1.0,200.0,999.0,9.0,0,H,0.0,9.0,9.0,96.0,,9.0,H,9,9,4.0
47076,0.0647,Q4,2013,42,42,NL,4.0,1,9,2,2,10,2013,1,1.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,1.0,13.0,NL,2006.0,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,1.0,40,45.0,0.0,5.0,16.0,0.0,9,40.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2005.0,1.0,200.0,999.0,9.0,0,H,0.0,9.0,9.0,84.0,,8.0,H,9,9,3.0
47080,0.09158,Q2,2013,26,26,NL,4.0,1,9,2,2,6,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,5.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9,4,1,2.0,2,999.0,9.0,9.0,2013.0,2.0,999.0,999.0,2.0,1,L,0.0,,,999.0,,99.0,9,9,9,4.0
47086,0.17896,Q2,2013,15,15,NL,4.0,1,9,2,2,4,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,12.0,0.0,3,4,9.0,2.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,1984.0,2.0,999.0,900.0,1.0,0,L,0.0,9.0,9.0,999.0,3.0,99.0,9,9,,4.0
47093,0.09271,Q2,2013,15,15,NL,4.0,1,9,2,2,4,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2.0,14.0,NL,2012.0,4.0,9.0,2,,2.0,4.0,,0.0,3.0,1.0,3.0,1.0,3.0,8,14.0,0.0,0.0,1.0,1.0,4,27.0,3.0,1.0,2,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2009.0,1.0,300.0,999.0,9.0,0,H,0.0,9.0,9.0,12.0,,3.0,H,9,9,4.0
47110,0.31289,Q3,2013,32,32,NL,4.0,1,9,2,2,8,2013,1,2.0,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2010.0,99.0,1.0,9,4,9.0,5.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,9999.0,2.0,999.0,999.0,3.0,0,,0.0,9.0,9.0,999.0,7.0,99.0,9,9,9,
